Lch,Wch,Tch,Tox1,Tox2,Ion_N,Ioff_N,Vth_N,SS_N,Ion_P,Ioff_P,Vth_P,SS_P
22.41188292510703,20.925442340034895,6.773706543747284,0.33811713446304714,1.5194424594811071,3.006582301168237e-05,3.428120634585419e-11,0.24487897753715515,68.23307800292969,1.7920478057931177e-05,1.7136720861787857e-11,-0.2542559504508972,68.19515991210938
21.506370420750216,61.601957787290175,5.044529667443877,0.27579226669712176,1.8244614587799317,7.344887853832915e-05,7.98828295178744e-11,0.2123229056596756,55.3612060546875,4.4306150812190026e-05,3.920443136795626e-11,-0.242134228348732,67.41963958740234
23.432349431559846,37.29733571814302,5.9531198595813075,0.26483070937842573,1.5891510950191208,5.107348260935396e-05,4.6556997840285774e-11,0.2380291223526001,65.84577178955078,3.0690269340993837e-05,2.2368164612207586e-11,-0.24783867597579956,67.61524963378906
20.699875795782386,44.617126155171924,7.763260366901974,0.22837439604390425,1.5871473798000482,7.018278120085597e-05,1.34808081364568e-10,0.19790396094322205,63.07926940917969,4.380998871056363e-05,7.101963461764171e-11,-0.2206401824951172,58.77169418334961
18.995993234694993,64.86242232597621,6.413016974175879,0.24256755633542035,1.7869461181167317,8.868813165463507e-05,1.673461230700113e-10,0.1901012361049652,64.64733123779297,5.645009514410049e-05,9.475488449428582e-11,-0.2089214324951172,60.52940368652344
26.00981037032164,36.82940327657478,7.7235648873584655,0.2652332118281371,1.5283699882582413,5.567994594457559e-05,6.007175312738866e-11,0.224813312292099,56.000858306884766,3.420190478209406e-05,2.916083000070735e-11,-0.24555343389511108,67.95172119140625
20.40472667054351,58.27606483442901,5.340935241640564,0.2616232903183147,1.7381984430271091,7.347117934841663e-05,8.88994919345798e-11,0.2089289277791977,57.76123046875,4.413068381836638e-05,4.3048294096070805e-11,-0.24093039333820343,66.51622009277344
27.510750813648038,42.61967269804765,7.955572497092961,0.2468741099340918,1.554651637498206,6.430227949749678e-05,6.248124240215702e-11,0.2201794683933258,53.755821228027344,3.989414472016506e-05,3.05556274726726e-11,-0.24421027302742004,68.10613250732422
22.531015153911948,64.66618252309908,5.85667041226548,0.24985133250466582,1.967929366038397,8.384211105294526e-05,9.565803704703058e-11,0.20347799360752106,59.32830810546875,5.0888444093288854e-05,4.676684733917469e-11,-0.23256075382232666,58.96221160888672
31.869960044476645,76.44425600474662,5.146067409190002,0.34086592616650835,1.6578594117212577,8.775333844823763e-05,5.833948601985384e-11,0.2221469134092331,51.98994827270508,5.0737420679070055e-05,2.494525246088397e-11,-0.24474000930786133,66.81407165527344
28.789618217098724,74.37145650648455,5.872595346837034,0.37272629050992645,1.9716970135175358,8.712684211786836e-05,7.955879011145583e-11,0.20879803597927094,54.903465270996094,5.274178693071008e-05,3.8282155223612335e-11,-0.24039123952388763,66.98551177978516
24.540830414843754,49.82867894238301,6.532665802999555,0.23416916979969812,1.8615707977968117,6.730996392434463e-05,7.103757165838331e-11,0.21649473905563354,55.173744201660156,4.1681512811919674e-05,3.5500914707942144e-11,-0.24338823556900024,68.12078857421875
27.347785925282523,66.25916099232766,6.615184862997564,0.3722295197960924,1.5397382984111363,8.58354105730541e-05,8.351058039535175e-11,0.20700420439243317,56.89299392700195,5.2255250921007246e-05,3.862896807982352e-11,-0.2406918704509735,66.2868423461914
30.538990148348404,65.22401562878113,6.322244115607995,0.27709375555614135,1.9366419300830717,8.240656461566687e-05,6.26984020257737e-11,0.2171085625886917,51.9367561340332,4.999925658921711e-05,3.00247222917438e-11,-0.2423240840435028,67.48570251464844
15.175390217998789,56.90206661530927,5.626380835810777,0.3160043493516805,1.6975136933867239,7.314827962545678e-05,2.111920083258667e-10,0.18972741067409515,66.41104125976562,4.640569750335999e-05,1.1676538902438693e-10,-0.20570608973503113,65.03368377685547
30.323442004617483,26.094253679399557,5.372233043627723,0.3603840467763769,1.5251386689387152,3.484705666778609e-05,1.909740594829845e-11,0.24877189099788666,67.03821563720703,2.0092778868274763e-05,8.556530484149505e-12,-0.264040470123291,65.74034881591797
34.64015974607729,43.53171095640292,4.045746889843273,0.30833986536802727,1.7931850369867521,5.200821760809049e-05,2.1730870575220607e-11,0.24489887058734894,66.12682342529297,2.915841650974471e-05,8.350709013171809e-12,-0.2602728605270386,64.71318817138672
18.90867019957664,76.10501619485609,6.0469362218551534,0.21323873698967566,1.6206902103376006,0.00010184090933762491,1.5758142013488907e-10,0.18853697180747986,62.73115539550781,6.386067252606153e-05,9.018640001468015e-11,-0.207805797457695,59.28178024291992
24.568207958381343,35.868527189957135,7.767662352794128,0.3944029279824453,1.7288953857865308,4.959680518368259e-05,7.289417680578225e-11,0.21957913041114807,57.25392150878906,3.173121876898222e-05,3.765518105658394e-11,-0.24486853182315826,68.58689880371094
27.909142132604483,38.702061112355,6.334025022152989,0.3180615769421695,1.7971746298398723,5.0093884055968374e-05,4.003078424297257e-11,0.24035876989364624,67.6264877319336,3.074530832236633e-05,1.9749151966563794e-11,-0.2494996339082718,67.52969360351562
33.090911641225944,52.19045757677774,7.267723086018972,0.3253772506589113,1.7793696061553175,7.122709939721972e-05,5.500645772205104e-11,0.22499994933605194,55.76475524902344,4.250413621775806e-05,2.46837550399448e-11,-0.24533163011074066,67.8162612915039
27.19642775333667,69.9355563719742,7.631239129543283,0.2268581256060937,1.5333055997523255,0.00010212128108832985,9.178675181020779e-11,0.19852888584136963,58.63566589355469,6.282147660385817e-05,4.6661088187738287e-11,-0.2241291105747223,54.84770965576172
15.697431709266606,22.643308948570102,7.258624956155138,0.3222522265159944,1.5453695765761035,3.7614106986438856e-05,1.1332831895138895e-10,0.21236830949783325,64.3976058959961,2.259024404338561e-05,7.187800354913065e-11,-0.23744602501392365,67.62855529785156
22.996744031582864,26.96116618062056,5.877437952632214,0.3140311619954902,1.523947298801338,3.600846685003489e-05,3.310144172652407e-11,0.24398492276668549,68.08663940429688,2.1332118194550276e-05,1.5851884041517827e-11,-0.2529672086238861,67.44119262695312
